timestamp,open,high,low,close,volume
2026-01-27 09:15:00+05:30,27450.0,27690.0,27450.0,27600.0,0
2026-01-27 09:20:00+05:30,27580.0,27580.0,27410.0,27505.0,1670
2026-01-27 09:25:00+05:30,27475.0,27550.0,27425.0,27445.0,552
2026-01-27 09:30:00+05:30,27445.0,27450.0,27305.0,27345.0,1312
2026-01-27 09:35:00+05:30,27340.0,27585.0,27340.0,27550.0,1142
2026-01-27 09:40:00+05:30,27535.0,27540.0,27440.0,27490.0,406
2026-01-27 09:45:00+05:30,27490.0,27500.0,27450.0,27460.0,271
2026-01-27 09:50:00+05:30,27470.0,27500.0,27450.0,27500.0,134
2026-01-27 09:55:00+05:30,27450.0,27450.0,27370.0,27390.0,442
2026-01-27 10:00:00+05:30,27390.0,27425.0,27360.0,27405.0,269
2026-01-27 10:05:00+05:30,27405.0,27445.0,27370.0,27425.0,242
2026-01-27 10:10:00+05:30,27445.0,27520.0,27435.0,27495.0,290
2026-01-27 10:15:00+05:30,27510.0,27530.0,27485.0,27530.0,317
2026-01-27 10:20:00+05:30,27535.0,27540.0,27435.0,27435.0,560
2026-01-27 10:25:00+05:30,27445.0,27450.0,27380.0,27405.0,256
2026-01-27 10:30:00+05:30,27405.0,27405.0,27360.0,27390.0,93
2026-01-27 10:35:00+05:30,27390.0,27460.0,27370.0,27460.0,321
2026-01-27 10:40:00+05:30,27460.0,27465.0,27390.0,27450.0,316
2026-01-27 10:45:00+05:30,27500.0,27505.0,27465.0,27500.0,374
2026-01-27 10:50:00+05:30,27495.0,27525.0,27480.0,27490.0,251
2026-01-27 10:55:00+05:30,27505.0,27505.0,27475.0,27475.0,119
2026-01-27 11:00:00+05:30,27495.0,27495.0,27470.0,27470.0,46
2026-01-27 11:05:00+05:30,27470.0,27480.0,27435.0,27455.0,156
2026-01-27 11:10:00+05:30,27450.0,27460.0,27450.0,27460.0,102
2026-01-27 11:15:00+05:30,27450.0,27505.0,27450.0,27495.0,348
2026-01-27 11:20:00+05:30,27490.0,27505.0,27430.0,27435.0,155
2026-01-27 11:25:00+05:30,27435.0,27435.0,27360.0,27395.0,502
2026-01-27 11:30:00+05:30,27395.0,27455.0,27395.0,27450.0,122
2026-01-27 11:35:00+05:30,27440.0,27455.0,27435.0,27435.0,66
